[27/05/24 10:29:37][__main__][INFO] - Training script
[27/05/24 10:29:37][__main__][INFO] - The config can be found here: 
outputs/tmr_humanml3d_guoh3dfeats/config.json
[27/05/24 10:29:43][lightning_fabric.utilities.seed][INFO] - [rank: 0] Seed set to 1234
[27/05/24 10:29:43][__main__][INFO] - Loading the dataloaders
[27/05/24 10:30:11][__main__][INFO] - Loading the model
[27/05/24 10:30:29][__main__][INFO] - Training
[27/05/24 10:30:30][pytorch_lightning.utilities.rank_zero][INFO] - GPU available: True (cuda), used: True
[27/05/24 10:30:30][pytorch_lightning.utilities.rank_zero][INFO] - TPU available: False, using: 0 TPU cores
[27/05/24 10:30:30][pytorch_lightning.utilities.rank_zero][INFO] - IPU available: False, using: 0 IPUs
[27/05/24 10:30:30][pytorch_lightning.utilities.rank_zero][INFO] - HPU available: False, using: 0 HPUs
[27/05/24 10:30:31][pytorch_lightning.accelerators.cuda][INFO] - LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
[27/05/24 10:30:31][pytorch_lightning.callbacks.model_summary][INFO] - 
  | Name                   | Type              | Params
-------------------------------------------------------------
0 | motion_encoder         | ACTORStyleEncoder | 4.8 M 
1 | text_encoder           | ACTORStyleEncoder | 4.9 M 
2 | motion_decoder         | ACTORStyleDecoder | 6.4 M 
3 | reconstruction_loss_fn | SmoothL1Loss      | 0     
4 | latent_loss_fn         | SmoothL1Loss      | 0     
-------------------------------------------------------------
16.1 M    Trainable params
0         Non-trainable params
16.1 M    Total params
64.523    Total estimated model params size (MB)
[27/05/24 10:30:31][src.callback.progress][INFO] - Training started
[27/05/24 10:34:09][src.callback.progress][INFO] - Epoch 0: v_recons 4.349e-01  recons 4.505e-01  v_loss 6.536e-01  loss 7.192e-01  v_latent 1.062e+00  latent 1.124e+00  v_kl 6.184e+00  kl 5.926e+00  v_contrastive 2.186e+00  contrastive 2.686e+00  v_t2m/len 1368  v_t2m/R01 2.41%  v_t2m/R02 4.17%  v_t2m/R03 5.4%  v_t2m/R05 8.69%  v_t2m/R10 14.84%  v_t2m/MedR 70.0%  v_m2t/len 1368  v_m2t/R01 1.89%  v_m2t/R02 3.73%  v_m2t/R03 4.9%  v_m2t/R05 8.55%  v_m2t/R10 14.1%  v_m2t/MedR 68.0%
[27/05/24 10:37:08][src.callback.progress][INFO] - Epoch 1: v_recons 4.181e-01  recons 4.183e-01  v_loss 6.075e-01  loss 6.239e-01  v_latent 9.868e-01  latent 1.039e+00  v_kl 2.865e+01  kl 1.819e+01  v_contrastive 1.891e+00  contrastive 2.053e+00  v_t2m/len 1368  v_t2m/R01 3.14%  v_t2m/R02 6.36%  v_t2m/R03 8.98%  v_t2m/R05 13.6%  v_t2m/R10 22.65%  v_t2m/MedR 38.0%  v_m2t/len 1368  v_m2t/R01 3.06%  v_m2t/R02 6.21%  v_m2t/R03 9.06%  v_m2t/R05 14.39%  v_m2t/R10 22.95%  v_m2t/MedR 42.0%
[27/05/24 10:40:20][__main__][INFO] - Training script
[27/05/24 10:40:20][__main__][INFO] - The config can be found here: 
outputs/tmr_humanml3d_guoh3dfeats/config.json
[27/05/24 10:40:25][lightning_fabric.utilities.seed][INFO] - [rank: 0] Seed set to 1234
[27/05/24 10:40:25][__main__][INFO] - Loading the dataloaders
[27/05/24 10:41:04][__main__][INFO] - Loading the model
[27/05/24 10:41:23][__main__][INFO] - Training
[27/05/24 10:41:24][pytorch_lightning.utilities.rank_zero][INFO] - GPU available: True (cuda), used: True
[27/05/24 10:41:24][pytorch_lightning.utilities.rank_zero][INFO] - TPU available: False, using: 0 TPU cores
[27/05/24 10:41:24][pytorch_lightning.utilities.rank_zero][INFO] - IPU available: False, using: 0 IPUs
[27/05/24 10:41:24][pytorch_lightning.utilities.rank_zero][INFO] - HPU available: False, using: 0 HPUs
[27/05/24 10:41:25][pytorch_lightning.accelerators.cuda][INFO] - LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
[27/05/24 10:41:25][pytorch_lightning.callbacks.model_summary][INFO] - 
  | Name                   | Type              | Params
-------------------------------------------------------------
0 | motion_encoder         | ACTORStyleEncoder | 4.8 M 
1 | text_encoder           | ACTORStyleEncoder | 4.9 M 
2 | motion_decoder         | ACTORStyleDecoder | 6.4 M 
3 | reconstruction_loss_fn | SmoothL1Loss      | 0     
4 | latent_loss_fn         | SmoothL1Loss      | 0     
-------------------------------------------------------------
16.1 M    Trainable params
0         Non-trainable params
16.1 M    Total params
64.523    Total estimated model params size (MB)
[27/05/24 10:41:25][src.callback.progress][INFO] - Training started
[27/05/24 10:45:41][src.callback.progress][INFO] - Epoch 0: v_recons 4.275e-01  recons 4.431e-01  v_loss 6.512e-01  loss 7.183e-01  v_latent 1.054e+00  latent 1.135e+00  v_kl 1.750e+01  kl 1.119e+01  v_dtw 7.402e-03  dtw 1.119e-02  v_contrastive 2.161e+00  contrastive 2.639e+00  v_t2m/len 1368  v_t2m/R01 2.33%  v_t2m/R02 4.3%  v_t2m/R03 6.13%  v_t2m/R05 9.57%  v_t2m/R10 16.14%  v_t2m/MedR 59.0%  v_m2t/len 1368  v_m2t/R01 3.14%  v_m2t/R02 4.9%  v_m2t/R03 6.8%  v_m2t/R05 10.22%  v_m2t/R10 16.95%  v_m2t/MedR 58.0%
[27/05/24 14:09:55][src.callback.progress][INFO] - Epoch 55: v_recons 3.112e-01  recons 2.825e-01  v_loss 3.907e-01  loss 3.117e-01  v_latent 7.982e-01  latent 7.239e-01  v_kl 2.730e+01  kl 2.009e+01  v_dtw 1.488e-03  dtw 2.232e-03  v_contrastive 7.774e-01  contrastive 2.672e-01  v_t2m/len 1368  v_t2m/R01 20.1%  v_t2m/R02 26.1%  v_t2m/R03 33.54%  v_t2m/R05 43.7%  v_t2m/R10 58.54%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.48%  v_m2t/R02 26.54%  v_m2t/R03 34.79%  v_m2t/R05 43.86%  v_m2t/R10 54.97%  v_m2t/MedR 8.0%
[27/05/24 14:13:36][src.callback.progress][INFO] - Epoch 56: v_recons 3.133e-01  recons 2.818e-01  v_loss 3.941e-01  loss 3.103e-01  v_latent 8.038e-01  latent 7.225e-01  v_kl 2.816e+01  kl 2.049e+01  v_dtw 2.409e-03  dtw 2.333e-03  v_contrastive 7.806e-01  contrastive 2.599e-01  v_t2m/len 1368  v_t2m/R01 19.29%  v_t2m/R02 24.42%  v_t2m/R03 31.94%  v_t2m/R05 43.79%  v_t2m/R10 57.81%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.12%  v_m2t/R02 25.72%  v_m2t/R03 35.59%  v_m2t/R05 43.79%  v_m2t/R10 54.61%  v_m2t/MedR 8.0%
[27/05/24 14:17:16][src.callback.progress][INFO] - Epoch 57: v_recons 3.101e-01  recons 2.811e-01  v_loss 3.915e-01  loss 3.091e-01  v_latent 8.031e-01  latent 7.198e-01  v_kl 2.828e+01  kl 2.053e+01  v_dtw 3.555e-03  dtw 2.250e-03  v_contrastive 7.757e-01  contrastive 2.558e-01  v_t2m/len 1368  v_t2m/R01 17.84%  v_t2m/R02 25.29%  v_t2m/R03 31.87%  v_t2m/R05 42.75%  v_t2m/R10 56.93%  v_t2m/MedR 8.0%  v_m2t/len 1368  v_m2t/R01 21.12%  v_m2t/R02 25.79%  v_m2t/R03 35.66%  v_m2t/R05 44.43%  v_m2t/R10 57.09%  v_m2t/MedR 7.0%
[27/05/24 14:20:57][src.callback.progress][INFO] - Epoch 58: v_recons 3.095e-01  recons 2.801e-01  v_loss 3.880e-01  loss 3.079e-01  v_latent 7.978e-01  latent 7.185e-01  v_kl 2.841e+01  kl 2.057e+01  v_dtw 2.232e-03  dtw 2.161e-03  v_contrastive 7.597e-01  contrastive 2.539e-01  v_t2m/len 1368  v_t2m/R01 19.8%  v_t2m/R02 26.38%  v_t2m/R03 34.13%  v_t2m/R05 44.0%  v_t2m/R10 58.63%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.93%  v_m2t/R02 26.02%  v_m2t/R03 34.43%  v_m2t/R05 43.13%  v_m2t/R10 55.4%  v_m2t/MedR 8.0%
[27/05/24 14:24:38][src.callback.progress][INFO] - Epoch 59: v_recons 3.094e-01  recons 2.790e-01  v_loss 3.892e-01  loss 3.055e-01  v_latent 7.998e-01  latent 7.140e-01  v_kl 2.887e+01  kl 2.071e+01  v_dtw 1.995e-03  dtw 2.123e-03  v_contrastive 7.759e-01  contrastive 2.421e-01  v_t2m/len 1368  v_t2m/R01 20.31%  v_t2m/R02 25.95%  v_t2m/R03 34.13%  v_t2m/R05 44.22%  v_t2m/R10 59.27%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.35%  v_m2t/R02 27.34%  v_m2t/R03 35.81%  v_m2t/R05 44.22%  v_m2t/R10 56.58%  v_m2t/MedR 7.0%
[27/05/24 14:28:58][src.callback.progress][INFO] - Epoch 60: v_recons 3.094e-01  recons 2.783e-01  v_loss 3.913e-01  loss 3.047e-01  v_latent 8.019e-01  latent 7.113e-01  v_kl 2.826e+01  kl 2.065e+01  v_dtw 3.402e-03  dtw 2.176e-03  v_contrastive 7.817e-01  contrastive 2.402e-01  v_t2m/len 1368  v_t2m/R01 17.76%  v_t2m/R02 24.27%  v_t2m/R03 32.09%  v_t2m/R05 43.2%  v_t2m/R10 57.81%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 20.31%  v_m2t/R02 25.87%  v_m2t/R03 35.38%  v_m2t/R05 45.25%  v_m2t/R10 57.52%  v_m2t/MedR 7.0%
[27/05/24 14:32:39][src.callback.progress][INFO] - Epoch 61: v_recons 3.109e-01  recons 2.775e-01  v_loss 3.933e-01  loss 3.034e-01  v_latent 8.014e-01  latent 7.108e-01  v_kl 2.871e+01  kl 2.063e+01  v_dtw 2.865e-03  dtw 2.010e-03  v_contrastive 7.927e-01  contrastive 2.367e-01  v_t2m/len 1368  v_t2m/R01 18.48%  v_t2m/R02 24.78%  v_t2m/R03 31.57%  v_t2m/R05 42.75%  v_t2m/R10 58.18%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.21%  v_m2t/R02 27.04%  v_m2t/R03 35.75%  v_m2t/R05 43.7%  v_m2t/R10 56.58%  v_m2t/MedR 7.0%
[27/05/24 14:36:19][src.callback.progress][INFO] - Epoch 62: v_recons 3.116e-01  recons 2.764e-01  v_loss 3.941e-01  loss 3.018e-01  v_latent 8.007e-01  latent 7.070e-01  v_kl 2.962e+01  kl 2.084e+01  v_dtw 3.479e-03  dtw 2.005e-03  v_contrastive 7.873e-01  contrastive 2.322e-01  v_t2m/len 1368  v_t2m/R01 20.18%  v_t2m/R02 26.54%  v_t2m/R03 35.0%  v_t2m/R05 44.0%  v_t2m/R10 58.04%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.2%  v_m2t/R02 27.04%  v_m2t/R03 35.75%  v_m2t/R05 44.43%  v_m2t/R10 55.56%  v_m2t/MedR 7.0%
[27/05/24 14:40:00][src.callback.progress][INFO] - Epoch 63: v_recons 3.108e-01  recons 2.752e-01  v_loss 3.934e-01  loss 3.002e-01  v_latent 8.014e-01  latent 7.082e-01  v_kl 2.961e+01  kl 2.121e+01  v_dtw 2.375e-03  dtw 2.098e-03  v_contrastive 7.998e-01  contrastive 2.275e-01  v_t2m/len 1368  v_t2m/R01 20.61%  v_t2m/R02 26.89%  v_t2m/R03 34.79%  v_t2m/R05 44.15%  v_t2m/R10 58.47%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.87%  v_m2t/R02 27.4%  v_m2t/R03 36.54%  v_m2t/R05 44.43%  v_m2t/R10 56.29%  v_m2t/MedR 7.0%
[27/05/24 14:43:41][src.callback.progress][INFO] - Epoch 64: v_recons 3.098e-01  recons 2.746e-01  v_loss 3.901e-01  loss 3.000e-01  v_latent 8.017e-01  latent 7.077e-01  v_kl 2.972e+01  kl 2.126e+01  v_dtw 2.212e-03  dtw 1.975e-03  v_contrastive 7.776e-01  contrastive 2.323e-01  v_t2m/len 1368  v_t2m/R01 19.44%  v_t2m/R02 25.65%  v_t2m/R03 33.84%  v_t2m/R05 44.74%  v_t2m/R10 60.09%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.14%  v_m2t/R02 27.34%  v_m2t/R03 36.77%  v_m2t/R05 45.25%  v_m2t/R10 57.24%  v_m2t/MedR 7.0%
[27/05/24 14:47:22][src.callback.progress][INFO] - Epoch 65: v_recons 3.086e-01  recons 2.740e-01  v_loss 3.886e-01  loss 2.985e-01  v_latent 7.923e-01  latent 7.039e-01  v_kl 2.947e+01  kl 2.152e+01  v_dtw 1.448e-03  dtw 1.989e-03  v_contrastive 7.825e-01  contrastive 2.220e-01  v_t2m/len 1368  v_t2m/R01 20.1%  v_t2m/R02 25.87%  v_t2m/R03 34.43%  v_t2m/R05 44.65%  v_t2m/R10 56.93%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 23.31%  v_m2t/R02 28.51%  v_m2t/R03 36.54%  v_m2t/R05 45.02%  v_m2t/R10 55.25%  v_m2t/MedR 7.0%
[27/05/24 14:51:04][src.callback.progress][INFO] - Epoch 66: v_recons 3.109e-01  recons 2.732e-01  v_loss 3.948e-01  loss 2.973e-01  v_latent 8.054e-01  latent 7.012e-01  v_kl 3.085e+01  kl 2.134e+01  v_dtw 2.062e-03  dtw 2.135e-03  v_contrastive 8.156e-01  contrastive 2.178e-01  v_t2m/len 1368  v_t2m/R01 19.14%  v_t2m/R02 25.06%  v_t2m/R03 32.15%  v_t2m/R05 44.36%  v_t2m/R10 57.97%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.95%  v_m2t/R02 26.89%  v_m2t/R03 35.0%  v_m2t/R05 43.2%  v_m2t/R10 55.84%  v_m2t/MedR 8.0%
[27/05/24 14:54:45][src.callback.progress][INFO] - Epoch 67: v_recons 3.102e-01  recons 2.729e-01  v_loss 3.918e-01  loss 2.967e-01  v_latent 8.043e-01  latent 7.021e-01  v_kl 3.058e+01  kl 2.165e+01  v_dtw 1.518e-03  dtw 1.926e-03  v_contrastive 7.986e-01  contrastive 2.168e-01  v_t2m/len 1368  v_t2m/R01 16.37%  v_t2m/R02 23.61%  v_t2m/R03 31.72%  v_t2m/R05 41.52%  v_t2m/R10 57.59%  v_t2m/MedR 8.0%  v_m2t/len 1368  v_m2t/R01 19.65%  v_m2t/R02 23.97%  v_m2t/R03 33.54%  v_m2t/R05 43.7%  v_m2t/R10 56.2%  v_m2t/MedR 8.0%
[27/05/24 14:58:26][src.callback.progress][INFO] - Epoch 68: v_recons 3.124e-01  recons 2.721e-01  v_loss 3.930e-01  loss 2.960e-01  v_latent 8.029e-01  latent 7.021e-01  v_kl 3.027e+01  kl 2.170e+01  v_dtw 1.644e-03  dtw 2.129e-03  v_contrastive 7.870e-01  contrastive 2.162e-01  v_t2m/len 1368  v_t2m/R01 19.73%  v_t2m/R02 25.29%  v_t2m/R03 33.4%  v_t2m/R05 43.13%  v_t2m/R10 58.7%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 23.1%  v_m2t/R02 28.95%  v_m2t/R03 37.34%  v_m2t/R05 44.29%  v_m2t/R10 55.25%  v_m2t/MedR 8.0%
[27/05/24 15:02:07][src.callback.progress][INFO] - Epoch 69: v_recons 3.101e-01  recons 2.719e-01  v_loss 3.915e-01  loss 2.954e-01  v_latent 7.979e-01  latent 6.991e-01  v_kl 3.051e+01  kl 2.166e+01  v_dtw 2.688e-03  dtw 2.080e-03  v_contrastive 7.838e-01  contrastive 2.116e-01  v_t2m/len 1368  v_t2m/R01 20.1%  v_t2m/R02 25.06%  v_t2m/R03 34.27%  v_t2m/R05 44.43%  v_t2m/R10 59.13%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.72%  v_m2t/R02 26.45%  v_m2t/R03 35.95%  v_m2t/R05 45.31%  v_m2t/R10 54.75%  v_m2t/MedR 7.0%
[27/05/24 15:06:26][src.callback.progress][INFO] - Epoch 70: v_recons 3.080e-01  recons 2.698e-01  v_loss 3.875e-01  loss 2.928e-01  v_latent 7.986e-01  latent 6.968e-01  v_kl 3.113e+01  kl 2.199e+01  v_dtw 1.886e-03  dtw 2.271e-03  v_contrastive 7.721e-01  contrastive 2.049e-01  v_t2m/len 1368  v_t2m/R01 19.87%  v_t2m/R02 26.61%  v_t2m/R03 34.58%  v_t2m/R05 45.02%  v_t2m/R10 58.84%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.12%  v_m2t/R02 27.19%  v_m2t/R03 35.22%  v_m2t/R05 45.38%  v_m2t/R10 56.13%  v_m2t/MedR 7.0%
[27/05/24 15:10:08][src.callback.progress][INFO] - Epoch 71: v_recons 3.094e-01  recons 2.699e-01  v_loss 3.922e-01  loss 2.928e-01  v_latent 8.131e-01  latent 6.970e-01  v_kl 3.198e+01  kl 2.193e+01  v_dtw 1.091e-03  dtw 1.917e-03  v_contrastive 8.134e-01  contrastive 2.070e-01  v_t2m/len 1368  v_t2m/R01 18.93%  v_t2m/R02 25.21%  v_t2m/R03 34.36%  v_t2m/R05 45.38%  v_t2m/R10 58.33%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.95%  v_m2t/R02 28.36%  v_m2t/R03 36.4%  v_m2t/R05 43.49%  v_m2t/R10 55.18%  v_m2t/MedR 8.0%
[27/05/24 15:13:52][src.callback.progress][INFO] - Epoch 72: v_recons 3.103e-01  recons 2.693e-01  v_loss 3.958e-01  loss 2.916e-01  v_latent 8.096e-01  latent 6.964e-01  v_kl 3.274e+01  kl 2.228e+01  v_dtw 3.049e-03  dtw 2.009e-03  v_contrastive 8.207e-01  contrastive 2.006e-01  v_t2m/len 1368  v_t2m/R01 18.79%  v_t2m/R02 24.2%  v_t2m/R03 32.24%  v_t2m/R05 42.47%  v_t2m/R10 56.29%  v_t2m/MedR 8.0%  v_m2t/len 1368  v_m2t/R01 19.29%  v_m2t/R02 24.48%  v_m2t/R03 34.27%  v_m2t/R05 42.61%  v_m2t/R10 55.47%  v_m2t/MedR 8.0%
[27/05/24 15:17:33][src.callback.progress][INFO] - Epoch 73: v_recons 3.083e-01  recons 2.684e-01  v_loss 3.893e-01  loss 2.905e-01  v_latent 8.022e-01  latent 6.943e-01  v_kl 3.210e+01  kl 2.233e+01  v_dtw 1.700e-03  dtw 1.979e-03  v_contrastive 7.903e-01  contrastive 1.989e-01  v_t2m/len 1368  v_t2m/R01 20.69%  v_t2m/R02 25.57%  v_t2m/R03 33.77%  v_t2m/R05 43.93%  v_t2m/R10 57.88%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.78%  v_m2t/R02 26.82%  v_m2t/R03 37.06%  v_m2t/R05 44.74%  v_m2t/R10 56.29%  v_m2t/MedR 7.0%
[27/05/24 15:21:15][src.callback.progress][INFO] - Epoch 74: v_recons 3.080e-01  recons 2.677e-01  v_loss 3.912e-01  loss 2.897e-01  v_latent 8.100e-01  latent 6.949e-01  v_kl 3.319e+01  kl 2.245e+01  v_dtw 2.638e-03  dtw 1.970e-03  v_contrastive 8.024e-01  contrastive 1.987e-01  v_t2m/len 1368  v_t2m/R01 19.52%  v_t2m/R02 25.51%  v_t2m/R03 34.43%  v_t2m/R05 45.25%  v_t2m/R10 58.11%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.7%  v_m2t/R02 26.23%  v_m2t/R03 34.93%  v_m2t/R05 43.34%  v_m2t/R10 55.7%  v_m2t/MedR 8.0%
[27/05/24 15:24:57][src.callback.progress][INFO] - Epoch 75: v_recons 3.065e-01  recons 2.670e-01  v_loss 3.869e-01  loss 2.884e-01  v_latent 8.021e-01  latent 6.930e-01  v_kl 3.152e+01  kl 2.257e+01  v_dtw 2.205e-03  dtw 2.054e-03  v_contrastive 7.786e-01  contrastive 1.914e-01  v_t2m/len 1368  v_t2m/R01 19.59%  v_t2m/R02 26.1%  v_t2m/R03 34.65%  v_t2m/R05 44.52%  v_t2m/R10 57.97%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.86%  v_m2t/R02 26.45%  v_m2t/R03 35.31%  v_m2t/R05 44.81%  v_m2t/R10 55.25%  v_m2t/MedR 7.0%
[27/05/24 15:28:38][src.callback.progress][INFO] - Epoch 76: v_recons 3.100e-01  recons 2.660e-01  v_loss 3.913e-01  loss 2.874e-01  v_latent 8.006e-01  latent 6.911e-01  v_kl 3.282e+01  kl 2.270e+01  v_dtw 2.281e-03  dtw 1.836e-03  v_contrastive 7.870e-01  contrastive 1.929e-01  v_t2m/len 1368  v_t2m/R01 19.29%  v_t2m/R02 26.38%  v_t2m/R03 35.66%  v_t2m/R05 44.81%  v_t2m/R10 58.33%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.48%  v_m2t/R02 26.68%  v_m2t/R03 35.31%  v_m2t/R05 44.59%  v_m2t/R10 56.43%  v_m2t/MedR 7.0%
[27/05/24 15:32:22][src.callback.progress][INFO] - Epoch 77: v_recons 3.073e-01  recons 2.654e-01  v_loss 3.894e-01  loss 2.865e-01  v_latent 8.073e-01  latent 6.893e-01  v_kl 3.274e+01  kl 2.266e+01  v_dtw 1.673e-03  dtw 1.747e-03  v_contrastive 8.004e-01  contrastive 1.910e-01  v_t2m/len 1368  v_t2m/R01 18.42%  v_t2m/R02 25.21%  v_t2m/R03 35.15%  v_t2m/R05 44.74%  v_t2m/R10 58.77%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.7%  v_m2t/R02 26.68%  v_m2t/R03 36.04%  v_m2t/R05 44.52%  v_m2t/R10 56.29%  v_m2t/MedR 7.0%
[27/05/24 15:36:03][src.callback.progress][INFO] - Epoch 78: v_recons 3.086e-01  recons 2.645e-01  v_loss 3.896e-01  loss 2.850e-01  v_latent 8.045e-01  latent 6.886e-01  v_kl 3.345e+01  kl 2.306e+01  v_dtw 2.035e-03  dtw 1.824e-03  v_contrastive 7.858e-01  contrastive 1.852e-01  v_t2m/len 1368  v_t2m/R01 20.1%  v_t2m/R02 26.75%  v_t2m/R03 34.2%  v_t2m/R05 44.22%  v_t2m/R10 58.54%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.44%  v_m2t/R02 27.19%  v_m2t/R03 35.45%  v_m2t/R05 44.0%  v_m2t/R10 56.5%  v_m2t/MedR 7.0%
[27/05/24 15:39:45][src.callback.progress][INFO] - Epoch 79: v_recons 3.078e-01  recons 2.641e-01  v_loss 3.922e-01  loss 2.841e-01  v_latent 8.053e-01  latent 6.852e-01  v_kl 3.369e+01  kl 2.287e+01  v_dtw 2.705e-03  dtw 1.729e-03  v_contrastive 8.138e-01  contrastive 1.796e-01  v_t2m/len 1368  v_t2m/R01 18.48%  v_t2m/R02 23.82%  v_t2m/R03 33.18%  v_t2m/R05 45.18%  v_t2m/R10 58.63%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 20.82%  v_m2t/R02 25.29%  v_m2t/R03 34.43%  v_m2t/R05 43.06%  v_m2t/R10 55.99%  v_m2t/MedR 7.0%
[27/05/24 15:44:03][src.callback.progress][INFO] - Epoch 80: v_recons 3.082e-01  recons 2.628e-01  v_loss 3.893e-01  loss 2.826e-01  v_latent 8.095e-01  latent 6.862e-01  v_kl 3.386e+01  kl 2.280e+01  v_dtw 1.413e-03  dtw 1.779e-03  v_contrastive 7.935e-01  contrastive 1.783e-01  v_t2m/len 1368  v_t2m/R01 20.69%  v_t2m/R02 25.95%  v_t2m/R03 32.81%  v_t2m/R05 42.84%  v_t2m/R10 59.06%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.7%  v_m2t/R02 26.31%  v_m2t/R03 35.88%  v_m2t/R05 43.86%  v_m2t/R10 55.47%  v_m2t/MedR 7.0%
[27/05/24 15:47:44][src.callback.progress][INFO] - Epoch 81: v_recons 3.103e-01  recons 2.623e-01  v_loss 3.946e-01  loss 2.822e-01  v_latent 8.154e-01  latent 6.847e-01  v_kl 3.387e+01  kl 2.297e+01  v_dtw 1.863e-03  dtw 1.746e-03  v_contrastive 8.208e-01  contrastive 1.796e-01  v_t2m/len 1368  v_t2m/R01 18.7%  v_t2m/R02 23.97%  v_t2m/R03 32.68%  v_t2m/R05 44.22%  v_t2m/R10 57.88%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 20.76%  v_m2t/R02 25.72%  v_m2t/R03 34.58%  v_m2t/R05 42.97%  v_m2t/R10 55.77%  v_m2t/MedR 8.0%
[27/05/24 15:51:26][src.callback.progress][INFO] - Epoch 82: v_recons 3.075e-01  recons 2.621e-01  v_loss 3.922e-01  loss 2.817e-01  v_latent 8.128e-01  latent 6.869e-01  v_kl 3.472e+01  kl 2.332e+01  v_dtw 1.359e-03  dtw 1.688e-03  v_contrastive 8.292e-01  contrastive 1.772e-01  v_t2m/len 1368  v_t2m/R01 20.82%  v_t2m/R02 26.82%  v_t2m/R03 34.36%  v_t2m/R05 45.68%  v_t2m/R10 57.68%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 21.78%  v_m2t/R02 26.38%  v_m2t/R03 36.11%  v_m2t/R05 44.52%  v_m2t/R10 56.79%  v_m2t/MedR 7.0%
[27/05/24 15:55:10][src.callback.progress][INFO] - Epoch 83: v_recons 3.105e-01  recons 2.614e-01  v_loss 3.984e-01  loss 2.814e-01  v_latent 8.214e-01  latent 6.859e-01  v_kl 3.535e+01  kl 2.351e+01  v_dtw 2.071e-03  dtw 1.706e-03  v_contrastive 8.555e-01  contrastive 1.806e-01  v_t2m/len 1368  v_t2m/R01 20.1%  v_t2m/R02 26.54%  v_t2m/R03 35.45%  v_t2m/R05 43.13%  v_t2m/R10 57.09%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.65%  v_m2t/R02 27.19%  v_m2t/R03 34.5%  v_m2t/R05 41.29%  v_m2t/R10 54.68%  v_m2t/MedR 8.0%
[27/05/24 15:58:51][src.callback.progress][INFO] - Epoch 84: v_recons 3.087e-01  recons 2.606e-01  v_loss 3.942e-01  loss 2.800e-01  v_latent 8.130e-01  latent 6.837e-01  v_kl 3.410e+01  kl 2.334e+01  v_dtw 2.339e-03  dtw 1.739e-03  v_contrastive 8.281e-01  contrastive 1.742e-01  v_t2m/len 1368  v_t2m/R01 21.55%  v_t2m/R02 26.45%  v_t2m/R03 33.99%  v_t2m/R05 45.68%  v_t2m/R10 58.4%  v_t2m/MedR 7.0%  v_m2t/len 1368  v_m2t/R01 22.51%  v_m2t/R02 28.0%  v_m2t/R03 37.34%  v_m2t/R05 44.95%  v_m2t/R10 55.91%  v_m2t/MedR 7.0%
[27/05/24 16:02:32][src.callback.progress][INFO] - Epoch 85: v_recons 3.082e-01  recons 2.602e-01  v_loss 3.908e-01  loss 2.790e-01  v_latent 8.103e-01  latent 6.852e-01  v_kl 3.450e+01  kl 2.363e+01  v_dtw 2.517e-03  dtw 1.669e-03  v_contrastive 7.977e-01  contrastive 1.689e-01  v_t2m/len 1368  v_t2m/R01 19.65%  v_t2m/R02 25.29%  v_t2m/R03 32.68%  v_t2m/R05 43.79%  v_t2m/R10 57.24%  v_t2m/MedR 8.0%  v_m2t/len 1368  v_m2t/R01 21.63%  v_m2t/R02 27.48%  v_m2t/R03 35.75%  v_m2t/R05 45.9%  v_m2t/R10 55.7%  v_m2t/MedR 7.0%
